from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_exact_match
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_5-6seg_sum_loss_eval/run_2,False,,False,,0.0,99.90421295166016
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_5-6seg_sum_loss_eval/run_1,True,,False,,0.0,99.95211029052734
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,15,47,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{15}seg_mem10_bs32_iters3000_regular_6-15seg_sum_loss_eval/run_1,True,,False,,0.0,99.76053619384766
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_3-4seg_sum_loss_eval/run_2,False,,False,,0.0,99.61685943603516
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_3-4seg_sum_loss_eval/run_1,True,,False,,0.0,99.80842590332031
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,22,36,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{22}seg_mem10_bs128_iters3000_regular_6-22seg_eval/run_3,False,,False,,0.0,58.71647644042969
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,22,36,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{22}seg_mem10_bs128_iters3000_regular_6-22seg_eval/run_2,False,,False,,0.0,61.68582534790039
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,17,43,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{17}seg_mem10_bs32_iters3000_regular_6-17seg_sum_loss_eval/run_1,True,,False,,0.0,99.76053619384766
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,24,34,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{24}seg_mem10_bs128_iters3000_regular_3-24seg_eval/run_2,False,,False,,0.0,21.647510528564453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_7-3seg_sum_loss_eval/run_2,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,3,180,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_7-3seg_sum_loss_eval/run_1,True,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,15,47,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{15}seg_mem10_bs32_iters3000_regular_8-15seg_eval/run_1,False,,False,,0.0,78.20880889892578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,13,52,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{13}seg_mem10_bs32_iters3000_regular_3-13seg_eval/run_1,False,,False,,0.0,35.29693603515625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,20,38,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{20}seg_mem10_bs32_iters3000_regular_8-20seg_sum_loss_eval/run_1,True,,False,,0.0,97.65325927734375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,20,38,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{20}seg_mem10_bs32_iters3000_regular_8-20seg_sum_loss_eval/run_1,True,,False,,0.0,97.65325927734375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,17,43,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{17}seg_mem10_bs32_iters3000_regular_8-17seg_eval/run_2,False,,False,,0.0,71.79119110107422
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,20,38,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{20}seg_mem10_bs32_iters3000_regular_7-20seg_sum_loss_eval/run_1,True,,False,,0.0,98.08428955078125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,20,38,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{20}seg_mem10_bs32_iters3000_regular_7-20seg_sum_loss_eval/run_1,True,,False,,0.0,97.94061279296875
bert-base-cased,,modeling_rmt.experimental:RMTEncoderTBPTT,encoder,1e-06,32,1,linear,499,10,63,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-06_linear_adamw_wd1e-03_499-512-{10}seg_mem10_bs32_iters7000_regular_from_cpt_5-10_tbptt_-1--1/run_3,False,,False,,1400.0,100.0
bert-base-cased,,modeling_rmt.experimental:RMTEncoderTBPTT,encoder,1e-06,32,1,linear,499,10,63,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-06_linear_adamw_wd1e-03_499-512-{10}seg_mem10_bs32_iters7000_regular_from_cpt_5-10_tbptt_-1--1/run_2,False,,False,,7000.0,99.95206451416016
bert-base-cased,,modeling_rmt.experimental:RMTEncoderTBPTT,encoder,1e-06,32,1,linear,499,10,63,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-06_linear_adamw_wd1e-03_499-512-{10}seg_mem10_bs32_iters7000_regular_from_cpt_5-10_tbptt_-1--1/run_1,False,,False,,7000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_2-6seg_sum_loss_eval/run_2,False,,False,,0.0,73.70689392089844
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_8-2seg_sum_loss_eval/run_2,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_8-2seg_sum_loss_eval/run_1,True,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,19,40,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{19}seg_mem10_bs128_iters3000_regular_8-19seg_eval/run_2,False,,False,,0.0,64.84674072265625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,16,45,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{16}seg_mem10_bs32_iters3000_regular_5-16seg_eval/run_1,False,,False,,0.0,75.62260437011719
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,18,41,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{18}seg_mem10_bs128_iters3000_regular_5-18seg_eval/run_2,False,,False,,0.0,69.92337036132812
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,25,33,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{25}seg_mem10_bs128_iters3000_regular_1-25seg_eval/run_2,False,,False,,0.0,17.528736114501953
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,7,85,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{7}seg_mem10_bs32_iters3000_regular_6-7seg_sum_loss_eval/run_2,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,7,85,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{7}seg_mem10_bs32_iters3000_regular_6-7seg_sum_loss_eval/run_1,True,,False,,0.0,100.0
bert-base-cased,,modeling_rmt.experimental:RMTEncoderTBPTT,encoder,1e-05,8,1,linear,499,10,63,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{10}seg_mem10_bs32_iters3000_regular_from_cpt_5-10/run_1,False,,False,,1590.0,99.95206451416016
bert-base-cased,,modeling_rmt.experimental:RMTEncoderTBPTT,encoder,1e-05,8,1,linear,499,10,63,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{10}seg_mem10_bs32_iters3000_regular_from_cpt_5-10/run_1,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,18,41,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{18}seg_mem10_bs128_iters3000_regular_1-18seg_eval/run_2,False,,False,,0.0,15.804597854614258
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_2-5seg_sum_loss_eval/run_2,False,,False,,0.0,89.12834930419922
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,24,34,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{24}seg_mem10_bs32_iters3000_regular_3-24seg_sum_loss_eval/run_1,True,,False,,0.0,19.588123321533203
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,13,52,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{13}seg_mem10_bs32_iters3000_regular_1-13seg_eval/run_1,False,,False,,0.0,17.432950973510742
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,11,59,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{11}seg_mem10_bs32_iters3000_regular_7-11seg_eval/run_1,False,,False,,0.0,96.93486785888672
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,16,45,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{16}seg_mem10_bs32_iters3000_regular_8-16seg_sum_loss_eval/run_1,True,,False,,0.0,99.712646484375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,15,47,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{15}seg_mem10_bs32_iters3000_regular_8-15seg_sum_loss_eval/run_1,True,,False,,0.0,99.76053619384766
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,15,47,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{15}seg_mem10_bs32_iters3000_regular_4-15seg_eval/run_1,False,,False,,0.0,31.99233627319336
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,11,59,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{11}seg_mem10_bs32_iters3000_regular_4-11seg_sum_loss_eval/run_1,True,,False,,0.0,87.5
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,24,34,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{24}seg_mem10_bs32_iters3000_regular_8-24seg_sum_loss_eval/run_1,True,,False,,0.0,89.75096130371094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,24,34,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{24}seg_mem10_bs32_iters3000_regular_6-24seg_sum_loss_eval/run_1,True,,False,,0.0,87.54788970947266
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,20,38,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{20}seg_mem10_bs128_iters3000_regular_1-20seg_eval/run_2,False,,False,,0.0,16.379310607910156
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_3-3seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,8,76,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{8}seg_mem10_bs32_iters3000_regular_1-8seg_eval/run_1,False,,False,,0.0,16.235631942749023
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_from_cpt_4-5/run_1,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,13,52,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{13}seg_mem10_bs32_iters3000_regular_7-13seg_eval/run_1,False,,False,,0.0,88.07471466064453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,14,49,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{14}seg_mem10_bs32_iters3000_regular_4-14seg_sum_loss_eval/run_1,True,,False,,0.0,68.10344696044922
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,9,69,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{9}seg_mem10_bs32_iters3000_regular_5-9seg_eval/run_1,False,,False,,0.0,99.47318267822266
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,21,37,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{21}seg_mem10_bs32_iters3000_regular_4-21seg_sum_loss_eval/run_1,True,,False,,0.0,37.068965911865234
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,15,47,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{15}seg_mem10_bs32_iters3000_regular_6-15seg_eval/run_1,False,,False,,0.0,80.02873229980469
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,24,34,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{24}seg_mem10_bs128_iters3000_regular_8-24seg_eval/run_2,False,,False,,0.0,51.676246643066406
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,20,38,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{20}seg_mem10_bs128_iters3000_regular_2-20seg_eval/run_2,False,,False,,0.0,18.295019149780273
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,14,49,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{14}seg_mem10_bs32_iters3000_regular_6-14seg_sum_loss_eval/run_1,True,,False,,0.0,99.80842590332031
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,21,37,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{21}seg_mem10_bs32_iters3000_regular_3-21seg_sum_loss_eval/run_1,True,,False,,0.0,21.264368057250977
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,21,37,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{21}seg_mem10_bs32_iters3000_regular_3-21seg_sum_loss_eval/run_1,True,,False,,0.0,22.509578704833984
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,22,36,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{22}seg_mem10_bs128_iters3000_regular_7-22seg_eval/run_3,False,,False,,0.0,60.96743392944336
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,22,36,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{22}seg_mem10_bs128_iters3000_regular_7-22seg_eval/run_2,False,,False,,0.0,59.14751052856445
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_4-6seg_eval/run_1,False,,False,,0.0,96.83908081054688
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,17,43,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{17}seg_mem10_bs32_iters3000_regular_8-17seg_sum_loss_eval/run_1,True,,False,,0.0,99.66474914550781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,7,85,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{7}seg_mem10_bs32_iters3000_regular_4-7seg_sum_loss_eval/run_2,False,,False,,0.0,99.76053619384766
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,7,85,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{7}seg_mem10_bs32_iters3000_regular_4-7seg_sum_loss_eval/run_1,True,,False,,0.0,99.76053619384766
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,18,41,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{18}seg_mem10_bs128_iters3000_regular_4-18seg_eval/run_2,False,,False,,0.0,30.74712562561035
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,13,52,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{13}seg_mem10_bs32_iters3000_regular_2-13seg_eval/run_1,False,,False,,0.0,23.65900421142578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,9,69,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{9}seg_mem10_bs32_iters3000_regular_2-9seg_eval/run_1,False,,False,,0.0,23.850574493408203
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,21,37,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{21}seg_mem10_bs128_iters3000_regular_6-21seg_eval/run_2,False,,False,,0.0,66.13984680175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,9,69,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{9}seg_mem10_bs32_iters3000_regular_8-9seg_sum_loss_eval/run_1,True,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,14,49,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{14}seg_mem10_bs32_iters3000_regular_7-14seg_eval/run_1,False,,False,,0.0,85.2011489868164
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_6-4seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,1,512,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_4-1seg_eval/run_2,False,,False,,0.0,17.720306396484375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,1,512,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_4-1seg_eval/run_1,False,,False,,0.0,17.528736114501953
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_8-5seg_sum_loss_eval/run_2,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,5,113,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_8-5seg_sum_loss_eval/run_1,True,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,19,40,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{19}seg_mem10_bs128_iters3000_regular_5-19seg_eval/run_2,False,,False,,0.0,65.99617004394531
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_from_cpt_5-6/run_1,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_1-3seg_sum_loss_eval/run_2,False,,False,,0.0,15.373562812805176
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,25,33,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{25}seg_mem10_bs32_iters3000_regular_5-25seg_sum_loss_eval/run_1,True,,False,,0.0,33.71647644042969
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,8,76,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{8}seg_mem10_bs32_iters3000_regular_2-8seg_eval/run_1,False,,False,,0.0,29.741378784179688
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,18,41,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{18}seg_mem10_bs32_iters3000_regular_3-18seg_sum_loss_eval/run_1,True,,False,,0.0,25.67049789428711
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,16,45,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{16}seg_mem10_bs32_iters3000_regular_2-16seg_eval/run_1,False,,False,,0.0,18.82183837890625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,23,35,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{23}seg_mem10_bs128_iters3000_regular_7-23seg_eval/run_2,False,,False,,0.0,59.09961700439453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,7,85,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{7}seg_mem10_bs32_iters3000_regular_3-7seg_eval/run_1,False,,False,,0.0,83.33333587646484
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_5-3seg_sum_loss_eval/run_2,False,,False,,0.0,100.0
